"","AFG","ALB","DZA","ASM","AND","AGO","AIA","ANT","ATG","ARG","ARM","ARB","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BMU","BTN","BOL","BIH","BWA","BVT","BRA","IOT","VGB","BRN","BGR","BFA","BDI","KHM","CMR","CAN","CTE","CPV","CYM","CAF","TCD","NULL","CHL","CHN","CXR","CCK","COL","COM","COG","COK","CRI","CIV","HRV","CUB","CYP","CZE","CSK","PRK","COD","DNK","DJI","DMA","DOM","ECU","EGY","SLV","GNQ","ERI","EST","ETH","FLK","FRO","FJI","FIN","FRA","GUF","PYF","ATF","GAB","GMB","GEO","DEU","DDR","GHA","GIB","GRC","GRL","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","VAT","HND","HUN","ISL","IND","IDN","IRN","IRQ","IRL","IMN","ISR","ITA","JAM","JPN","JTN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LIE","LTU","LUX","MDG","MWI","MYS","MDV","MLI","MLT","MHL","MTQ","MRT","MUS","MYT","MEX","FSM","MID","MCO","MNG","MNE","MSR","MAR","MOZ","MMR","NAM","NRU","NPL","NLD","NCL","NZL","NIC","NER","NGA","NIU","NFK","MNP","NOR","PSE","OMN","PCI","PAK","PLW","PAN","PNG","PRY","PER","PHL","PCN","POL","PRT","PRI","QAT","KOR","MDA","REU","ROU","RUS","RWA","SHN","KNA","LCA","SPM","VCT","WSM","SMR","STP","SAU","SEN","SRB","SCG","SYC","SLE","SGP","SVK","SVN","SLB","SOM","ZAF","ESP","LKA","SDN","SUR","SJM","SWZ","SWE","CHE","SYR","TJK","THA","MKD","TMP","TGO","TKL","TON","TTO","TUN","TUR","TKM","TCA","TUV","UGA","UKR","ARE","GBR","TZA","USA","VIR","URY","UMI","SUN","UZB","VUT","VEN","VNM","WAK","WLF","ESH","YEM","YMD","YUG","ZMB","ZWE","SSD","EUU","KSV","HKG","MAC","SXM","MAF","GGY","HMD","JEY","BLM","SGS"
"DEU",1819.41994339861,540319.025729591,225032606.897169,0,0,4672143.5871207,0,0,0,3625.95670038846,40055.2298308216,0,26220.7264917462,56826962.6638104,465513.154537201,0,0,69.9776901307157,0,107717.795517909,324050535.477187,2309.26377431362,0,0,0,0,367009.90516014,0,0,6927.79132294085,0,0,0,3054831.84994464,664056.023617654,0,0,9158323.37943697,6618.60072689268,0,2728743.22847839,0,0,0,242770.449777172,5940116.57763514,0,0,0,8292.35628048981,0,2177822.67555115,5038.39368941153,2311.02050566752,7577237.60891875,910332.681263938,0,826270.339070621,13569640.4957631,0,0,9156243.37326776,122688086.013053,0,0,80446.3525742707,6927.79132294085,18414388.6107399,0,0,4600211.6509765,2746643.96507003,4120660.87036394,0,670380.366699727,0,18910569.5072146,89946102.5107833,0,0,0,1473993.56099512,0,356419.337083741,0,0,3988.72833745079,0,30453065.8478174,0,0,0,0,2248.65531807036,0,0,0,7079891.26894454,0,4408.59447823509,4567070.90902965,7010651.65833641,5434.54322219794,82226.1272324358,34400306.9387958,99858004.2829539,19300328.0615466,0,37556658.3450987,247258524.833118,0,126786551.178974,0,34324388.1165555,21707.079478548,1768497.13718365,0,98083.8926036481,6760.19621289791,0,4044797.04973392,5785823.33733198,885408.031490205,0,45700462.0322286,0,775476.391364589,2153370.83394242,13956138.6906463,2951360.10496735,273038.951352026,0,3583794.41317464,18836.4415466524,0,0,16115258.8784779,0,0,7789.48274643318,0,0,0,839.732281568588,0,0,108725444.29565,14068429.1588611,0,4618.52754862723,0,0,963063170.031924,0,0,0,2529.73723282916,5561311.0892208,4828.46061901938,0,0,20140321.3346168,0,1033250.62633943,0,26031.7007286262,0,34271.573741518,0,0,4216.22872138193,578323.622316287,0,56007525.0160647,47599749.0768358,0,0,25336947.1248109,88213.8761787802,0,2568580.1768845,12350429.3387669,8854.08031490205,0,0,0,0,0,0,0,0,645678583.013038,8428030.40260641,0,349098.835446478,0,949124.032229136,8006.26706910553,3970293.16652028,376616.216371341,0,0,39786358.0047461,238829735.667907,324178.647299553,20819737.426184,0,0,885408.031490205,7328390.41812233,16223215.7334651,11277132.3216523,0,1676298.94653741,1129473.21725569,0,0,0,0,0,17628372.015082,71944423.0527115,1742988.95341929,0,0,0,7873084.95300309,4239681.8771349,91225925.9326532,0,9949957.21396958,0,10920454.0112513,0,0,242108.857402091,0,2304186.86735813,175691.568735861,0,0,0,14067166.046976,0,0,1686491.48855277,3865438.49176295,0,0,0,114833.389504504,0,0,0,0,0,0,0,0
"DDR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GHA",0,0,0,0,0,0,0,0,0,0,0,0,0,476236.202103873,0,0,0,0,0,0,66275.3896652833,0,0,0,0,0,0,0,0,10583.0267134194,0,0,0,0,0,0,0,0,144634.698416732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355905.676251785,0,0,0,0,0,0,0,323840.617430634,0,0,0,0,0,0,0,0,0,21166.0534268388,0,0,0,0,2822.14045691184,0,0,0,0,0,0,349650.356856132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16932.842741471,0,0,64556.4629518583,0,0,0,0,0,2116.60534268388,553526.503387942,0,31749.0801402582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039958.75837201,0,0,0,371100.519931811,0,0,0,0,2116.60534268388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57148.3442524648,0,0,0,0,0,0,0,0,0,11812.3607652997,6452.43485637464,0,0,0,0,0,2116.60534268388,21689.8523644911,0,0,0,0,0,29632.4747975743,0,0,0,0,0,0,0,0,0,0,0,4309818.95301767,0,3245416.61437647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GIB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRC",0,3892395.21548039,47451668.0861378,0,0,0,0,0,0,0,103287.665467675,0,0,1433725.41097081,0,844.456131794434,0,0,0,0,23833650.5676856,0,0,0,0,0,623.598374248198,0,0,0,0,0,0,1572563.87028617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32583.0150544683,0,55554583.9805775,249699.182355216,0,0,0,416906.576978617,0,0,0,0,22808.0583296995,0,0,0,0,0,0,0,0,0,23636850.2934902,0,0,0,0,0,4105216.94571338,1061726.72522181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8184.72866200759,0,2995342.29856259,0,2859.19158480421,0,779.497967810247,0,0,121262372.823171,0,0,0,0,0,0,0,3621642.67408534,0,0,0,0,0,779.497967810247,873250.262590346,0,0,0,0,0,0,0,0,1104.28878773118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10912.9715493435,0,0,0,16377888.1011895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7794.97967810247,0,0,0,0,0,995574.804487248,0,0,0,0,0,0,1842928.83376407,34644.3541248999,0,0,0,0,0,649.581639841873,0,0,0,3812.25544640562,0,0,1118112.93312644,17668.6206036989,0,519.665311873498,166227.941635535,47445.4429740504,0,0,0,130397331.441191,0,0,0,0,0,0,545533.754380644,0,0,0,11858365.4931065,0,0,0,0,0,64423333.8885201,2081048.68501961,0,0,0,0,55344.3557145275,0,5480468.21302172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GLP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GTM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680864.53492116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150972.377893319,0,0,0,219143.779852759,0,0,0,0,0,0,0,0,0,0,0,44932.2553253926,0,0,19070524.0574885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10783172.5824354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639236.219095919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220059.85282409,0,0,0,0,0,0,0,0,0,0,0,513985.648897939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482354.92651122,0,0,0,0,0,0,3438216.17749905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUY",0,0,0,0,0,0,0,0,2917.2354938318,0,0,0,0,0,0,0,0,0,2722.75312757634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.411831277265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.411831277265,0,0,0,0,0,0,0,0,15558.5893004362,0,972.411831277265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HTI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6216.7872353248,0,0,0,0,0,0,0,0,12796.9871964955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24067.2480815884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9030959.8028653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123711.79831053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86909.5069612914,0,0,0,0,0,0,0,0,0,0,0,0,4842.25593680783,0,0,288489.147123137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57645.4750000272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HUN",0,6729031.2614519,7090490.03483203,0,0,0,0,0,0,0,1204888.20023942,0,0,211442177.238922,0,6165.04021061705,0,72578765.1948322,30825.2010530852,78665.9130874736,59393175.4023326,0,0,0,0,19935.2779655761,361411943.598198,0,0,0,0,0,0,47710768.4788723,0,0,0,0,92475.6031592557,0,0,0,0,0,0,5754.03752990925,0,0,0,0,0,0,0,0,0,112031058.872964,0,44293500.510429,7308429.26240397,0,0,0,134397.876591452,0,0,0,0,0,0,0,0,12462387.5444244,0,0,0,0,229425.396879394,30310202.2456277,0,0,0,0,0,57413.6005408592,238303969.388823,0,0,0,244895078.088785,0,0,0,0,0,0,0,0,0,0,0,0,620203.045188075,0,0,13947666.3521453,7435061.27004126,1166612.46654551,0,4332161.78859895,231297199.716875,0,17755.3158065771,0,48117381.7199517,74802.4878888202,0,0,0,0,0,2695406.50749142,3354678.78412972,0,0,26800028.1298255,0,11946191.4070961,0,0,0,0,0,0,19161561.4786188,0,0,0,0,0,0,0,0,0,205896.304881904,0,0,8296332.02199945,0,0,0,0,0,151420753.337534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48514242.4472683,132671.665332479,0,0,0,295993.936845592,0,259611828.500686,82825761.7903922,0,0,0,0,0,0,0,0,0,19579632.6066702,0,0,47634410.7466023,2466.01608424682,7398.04825274046,0,31013478.5228701,299417190.958899,0,0,22502.3967687522,301098119.288718,0,97407.6353277494,0,0,0,63156.8162520432,77436555.0338256,0,0,0,27769531.1063916,0,0,0,0,0,5723846.17249498,128790697.358003,0,0,0,0,6488763.84773171,0,1084045.59517944,0,1887112.69779386,0,0,0,0,47047.2559987596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ISL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IND",127821.546474254,0,29660.1545403224,0,0,0,0,0,0,5203.53588426709,0,0,358662.476926185,0,0,0,18857657.3639007,2578564609.58681,0,0,312380.613067079,230256.462878819,47249846.4432676,0,12964668.5925473,0,0,6037.90526271573,0,0,0,0,45652.1442561985,0,0,1067626.6747577,0,31936.8365462735,432719.14820621,0,0,0,0,0,57977224.9258227,0,0,0,0,0,0,21352.5334951541,0,0,21203065.760688,0,0,26668.1214068689,36099.530197103,0,70066129.11919,0,29560.7788573136,0,0,0,0,3259977.49304983,0,0,16327178.7993868,51246.0803883698,0,0,0,5825.96486293856,0,218858.358692302,0,0,0,0,2135.25334951541,0,103483.91563305,0,1974682.29763185,0,39322.1269205763,0,0,0,0,0,1067.6266747577,2135.25334951541,1951.32595660016,0,0,0,15658.524563113,1478.03894286568,0,596583489.525979,12760410.1257774,38758584.9870663,0,0,396074.348378853,393903.682113464,0,2762929.89234699,0,104070.717685342,0,6285217.51502572,0,2943029.30038193,0,0,0,31221.2153056026,0,0,696623.366506257,0,113168.427524317,0,618265.870863395,117438.934223348,438878408.066975,698388.754967804,0,29269.8893490024,0,0,2135.25334951541,958035.489336417,0,133453.334344713,0,0,0,0,0,0,809264.339162064,394.143718097515,33058625.7456659,1351618.44593838,0,34328177.6746498,361992.167220481,0,66911.1654498867,0,0,19217.2801456387,0,0,0,2589.71295911115,0,106286161.199136,0,14359553.5609302,0,0,153738.24116511,0,0,673884426.751024,0,709.458692575526,384411.213450232,0,7028789.3754606,231318037.328244,0,0,0,6069409.02883342,0,0,0,0,0,0,37075.193175403,0,0,14964657.9732679,1951.32595660016,0,0,7499889.50224239,44880.4970018037,45104034.1878813,0,0,0,0,18339579.4203264,336123.156761105,358939051.350663,100431356.163239,0,0,0,41281.5647572979,6415.7113060938,128787.513135611,0,6179948.73831139,0,0,14235.0223301027,0,0,556778.339616579,497588.118933041,68328.1071844931,0,0,0,12811.5200970925,0,500005044.576621,1876670.95758556,153185314.509589,3984127.22371905,0,0,0,0,0,0,0,260972293.194144,0,0,0,307444501.800484,0,0,975.66297830008,0,0,0,0,3874074.33070613,0,0,0,0,0,0,0,0
"IDN",0,0,0,0,0,0,0,0,8905.42304605843,0,0,0,127.220329229406,0,0,0,0,0,0,14630.3378613817,954.152469220547,0,0,0,0,0,0,0,0,0,0,0,4961.59283994684,0,0,0,0,0,0,0,0,0,0,0,40837.7256826394,6997.11810761734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2671.62691381753,0,0,0,0,0,0,0,0,217801.203640743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7397098.8227146,0,0,1484.23717434307,0,0,0,636.101646147031,0,1060.16941024505,13358.1345690877,0,0,12722.0329229406,0,0,0,0,1908.30493844109,0,0,0,1908.30493844109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590.25411536758,0,0,2417.18625535872,0,0,0,16220.5919767493,0,0,0,0,0,0,0,0,0,318.050823073516,0,0,0,0,0,5725550.91696943,0,0,0,0,7633.21975376437,4452.71152302922,0,0,0,0,0,0,0,0,0,1272.20329229406,0,1908.30493844109,0,0,0,0,0,0,0,0,0,0,6361.01646147031,5088.81316917625,1399.42362152347,0,34858.3702088573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13230.9142398582,0,0,0,0,0,0,0,0
