"ISO3","Year","Crop","WaterFootprint_liters_per_year","Production_kg","WF_L_per_kg"
"GIN",1988,"Sugar Crops Primary",49718033964.6425,NA,NA
"GIN",1988,"Sunflower seed",0,NA,NA
"GIN",1989,"Groundnuts, excluding shelled",1550825672122.73,NA,NA
"GIN",1989,"Maize (corn)",1577992449175.9,202049500,7809.92998832417
"GIN",1989,"Pulses, Total",685881949233.846,NA,NA
"GIN",1989,"Rape or colza seed",0,NA,NA
"GIN",1989,"Rice",5492309471522,NA,NA
"GIN",1989,"Soya beans",4160065628.82537,NA,NA
"GIN",1989,"Sugar Crops Primary",54138565996.1975,NA,NA
"GIN",1989,"Sunflower seed",0,NA,NA
"GIN",1990,"Groundnuts, excluding shelled",1465464349217.47,NA,NA
"GIN",1990,"Maize (corn)",1489174944761.69,221407900,6725.9341006427
"GIN",1990,"Pulses, Total",661832291584.618,NA,NA
"GIN",1990,"Rape or colza seed",0,NA,NA
"GIN",1990,"Rice",5085550298472.08,NA,NA
"GIN",1990,"Soya beans",3853777895.92907,NA,NA
"GIN",1990,"Sugar Crops Primary",50327461592.6849,NA,NA
"GIN",1990,"Sunflower seed",0,NA,NA
"GIN",1991,"Groundnuts, excluding shelled",1360241095863.73,NA,NA
"GIN",1991,"Maize (corn)",1375153036036.84,242692700,5666.23155965071
"GIN",1991,"Pulses, Total",591679753287.626,NA,NA
"GIN",1991,"Rape or colza seed",0,NA,NA
"GIN",1991,"Rice",4817453481487.96,NA,NA
"GIN",1991,"Soya beans",3611525991.6816,NA,NA
"GIN",1991,"Sugar Crops Primary",47063951394.7006,NA,NA
"GIN",1991,"Sunflower seed",0,NA,NA
"GIN",1992,"Groundnuts, excluding shelled",1452685796175.65,NA,NA
"GIN",1992,"Maize (corn)",1453686473687.92,266098500,5462.9638035837
"GIN",1992,"Pulses, Total",644102518589.804,NA,NA
"GIN",1992,"Rape or colza seed",0,NA,NA
"GIN",1992,"Rice",5013770238744.31,NA,NA
"GIN",1992,"Soya beans",3685148855.34695,NA,NA
"GIN",1992,"Sugar Crops Primary",47998802784.6679,NA,NA
"GIN",1992,"Sunflower seed",0,NA,NA
"GIN",1993,"Groundnuts, excluding shelled",1394104584763.07,NA,NA
"GIN",1993,"Maize (corn)",1418463469404.28,291855500,4860.1567193501
"GIN",1993,"Pulses, Total",620616725533.415,NA,NA
"GIN",1993,"Rape or colza seed",0,NA,NA
"GIN",1993,"Rice",4912079458197.97,NA,NA
"GIN",1993,"Soya beans",3710013915.13084,NA,NA
"GIN",1993,"Sugar Crops Primary",48347003140.5235,NA,NA
"GIN",1993,"Sunflower seed",0,NA,NA
"GIN",1994,"Groundnuts, excluding shelled",1366428399183.07,NA,NA
"GIN",1994,"Maize (corn)",1385190687582.53,320183900,4326.23466571094
"GIN",1994,"Pulses, Total",607608510882.083,NA,NA
"GIN",1994,"Rape or colza seed",0,NA,NA
"GIN",1994,"Rice",4769911131554.41,NA,NA
"GIN",1994,"Soya beans",3582030220.49751,NA,NA
"GIN",1994,"Sugar Crops Primary",46836438019.2618,NA,NA
"GIN",1994,"Sunflower seed",0,NA,NA
"GIN",1995,"Groundnuts, excluding shelled",1285950449772.51,NA,NA
"GIN",1995,"Maize (corn)",1310094988398.43,351373600,3728.49579023135
"GIN",1995,"Pulses, Total",568341050302.875,NA,NA
"GIN",1995,"Rape or colza seed",0,NA,NA
"GIN",1995,"Rice",4534050136308.4,NA,NA
"GIN",1995,"Soya beans",3395571636.33546,NA,NA
"GIN",1995,"Sugar Crops Primary",44634387816.4397,NA,NA
"GIN",1995,"Sunflower seed",0,NA,NA
"GIN",1996,"Groundnuts, excluding shelled",1317492312230.99,NA,NA
"GIN",1996,"Maize (corn)",1335252280003.36,385714600,3461.76234968384
"GIN",1996,"Pulses, Total",583794308069.224,NA,NA
"GIN",1996,"Rape or colza seed",0,NA,NA
"GIN",1996,"Rice",4623406814621.88,NA,NA
"GIN",1996,"Soya beans",3400713347.40257,NA,NA
"GIN",1996,"Sugar Crops Primary",44754280918.1782,NA,NA
"GIN",1996,"Sunflower seed",0,NA,NA
"GIN",1997,"Groundnuts, excluding shelled",1164683113614.31,NA,NA
"GIN",1997,"Maize (corn)",1194811923764.38,423527000,2821.09977348404
"GIN",1997,"Pulses, Total",516723352294.069,NA,NA
"GIN",1997,"Rape or colza seed",0,NA,NA
"GIN",1997,"Rice",4141004698315.35,NA,NA
"GIN",1997,"Soya beans",3085250166.44478,NA,NA
"GIN",1997,"Sugar Crops Primary",40948511663.4987,NA,NA
"GIN",1997,"Sunflower seed",0,NA,NA
"GIN",1998,"Groundnuts, excluding shelled",1239311807535.54,NA,NA
"GIN",1998,"Maize (corn)",1255871077933.53,465180800,2699.74830847173
"GIN",1998,"Pulses, Total",547791776503.285,NA,NA
"GIN",1998,"Rape or colza seed",0,NA,NA
"GIN",1998,"Rice",4323209558201.04,NA,NA
"GIN",1998,"Soya beans",3155885051.05969,NA,NA
"GIN",1998,"Sugar Crops Primary",41833985429.2097,NA,NA
"GIN",1998,"Sunflower seed",0,NA,NA
"GIN",1999,"Groundnuts, excluding shelled",1249405668741.26,NA,NA
"GIN",1999,"Maize (corn)",1271501335935.06,511076100,2487.89042558449
"GIN",1999,"Pulses, Total",557396133023.65,NA,NA
"GIN",1999,"Rape or colza seed",0,NA,NA
"GIN",1999,"Rice",4351740420467.85,NA,NA
"GIN",1999,"Soya beans",3177947106.20088,NA,NA
"GIN",1999,"Sugar Crops Primary",42187117748.8056,NA,NA
"GIN",1999,"Sunflower seed",0,NA,NA
"GIN",2000,"Groundnuts, excluding shelled",1186906689374.42,NA,NA
"GIN",2000,"Maize (corn)",1208821540144.63,561668000,2152.19941343397
"GIN",2000,"Pulses, Total",527819486630.095,NA,NA
"GIN",2000,"Rape or colza seed",0,NA,NA
"GIN",2000,"Rice",4158830760631.04,NA,NA
"GIN",2000,"Soya beans",3058027213.39957,NA,NA
"GIN",2000,"Sugar Crops Primary",40421160242.165,NA,NA
"GIN",2000,"Sunflower seed",0,NA,NA
"GIN",2001,"Groundnuts, excluding shelled",1255596033143.46,NA,NA
"GIN",2001,"Maize (corn)",1272828293570.44,605663000,2101.54540325302
"GIN",2001,"Pulses, Total",551945087484.876,NA,NA
"GIN",2001,"Rape or colza seed",0,NA,NA
"GIN",2001,"Rice",4396303967665.4,NA,NA
"GIN",2001,"Soya beans",3201720736.79157,NA,NA
"GIN",2001,"Sugar Crops Primary",42562863367.5381,NA,NA
"GIN",2001,"Sunflower seed",0,NA,NA
"GIN",2002,"Groundnuts, excluding shelled",1287378184822.87,NA,NA
"GIN",2002,"Maize (corn)",1316644829882.35,655205400,2009.51461920544
"GIN",2002,"Pulses, Total",568769072120.893,NA,NA
"GIN",2002,"Rape or colza seed",0,NA,NA
"GIN",2002,"Rice",4557844391942.45,NA,NA
"GIN",2002,"Soya beans",3406474290.78996,NA,NA
"GIN",2002,"Sugar Crops Primary",44987747096.7283,NA,NA
"GIN",2002,"Sunflower seed",0,NA,NA
"GIN",2003,"Groundnuts, excluding shelled",1316921891064.13,NA,NA
"GIN",2003,"Maize (corn)",1355830306235.68,708850100,1912.71794450713
"GIN",2003,"Pulses, Total",591310577646.346,NA,NA
"GIN",2003,"Rape or colza seed",0,NA,NA
"GIN",2003,"Rice",4658625607958.61,NA,NA
"GIN",2003,"Soya beans",3469247798.61068,NA,NA
"GIN",2003,"Sugar Crops Primary",46127092613.0541,NA,NA
"GIN",2003,"Sunflower seed",0,NA,NA
"GIN",2004,"Groundnuts, excluding shelled",1448721950106,NA,NA
"GIN",2004,"Maize (corn)",1475431438660.25,766940300,1923.78916411127
"GIN",2004,"Pulses, Total",638924622005.026,NA,NA
"GIN",2004,"Rape or colza seed",0,NA,NA
"GIN",2004,"Rice",5141965001495.45,NA,NA
"GIN",2004,"Soya beans",3862686345.57266,NA,NA
"GIN",2004,"Sugar Crops Primary",50571747307.4042,NA,NA
"GIN",2004,"Sunflower seed",0,NA,NA
"GIN",2005,"Groundnuts, excluding shelled",1554734540416.85,NA,NA
"GIN",2005,"Maize (corn)",1571436126498.03,829849800,1893.63921820314
"GIN",2005,"Pulses, Total",691881752198.887,NA,NA
"GIN",2005,"Rape or colza seed",0,NA,NA
"GIN",2005,"Rice",5444045436752.48,NA,NA
"GIN",2005,"Soya beans",4052658991.91953,NA,NA
"GIN",2005,"Sugar Crops Primary",52904993145.925,NA,NA
"GIN",2005,"Sunflower seed",0,NA,NA
"GIN",2006,"Groundnuts, excluding shelled",1602562498692.18,NA,NA
"GIN",2006,"Maize (corn)",1612740207473.89,897981700,1795.96110641664
"GIN",2006,"Pulses, Total",696778090899.344,NA,NA
"GIN",2006,"Rape or colza seed",0,NA,NA
"GIN",2006,"Rice",5631208367900.49,NA,NA
"GIN",2006,"Soya beans",4151522078.38916,NA,NA
"GIN",2006,"Sugar Crops Primary",54471136473.9219,NA,NA
"GIN",2006,"Sunflower seed",0,NA,NA
"GIN",2007,"Groundnuts, excluding shelled",1575515905163.26,NA,NA
"GIN",2007,"Maize (corn)",1593556934820.15,971772100,1639.84635370799
"GIN",2007,"Pulses, Total",685005299836.427,NA,NA
"GIN",2007,"Rape or colza seed",0,NA,NA
"GIN",2007,"Rice",5582040620612.89,NA,NA
"GIN",2007,"Soya beans",4126343993.49428,NA,NA
"GIN",2007,"Sugar Crops Primary",54252704718.0851,NA,NA
"GIN",2007,"Sunflower seed",0,NA,NA
"GIN",2008,"Groundnuts, excluding shelled",1622563675843.82,NA,NA
"GIN",2008,"Maize (corn)",1646495747005,1008070300,1633.3144097242
"GIN",2008,"Pulses, Total",705919616796.944,NA,NA
"GIN",2008,"Rape or colza seed",0,NA,NA
"GIN",2008,"Rice",5802029005779.78,NA,NA
"GIN",2008,"Soya beans",4364644224.7908,NA,NA
"GIN",2008,"Sugar Crops Primary",57189404104.533,NA,NA
"GIN",2008,"Sunflower seed",0,NA,NA
"GIN",2009,"Groundnuts, excluding shelled",1627040839853.98,NA,NA
"GIN",2009,"Maize (corn)",1666717490427.35,913950800,1823.64027738403
"GIN",2009,"Pulses, Total",726753690378.785,NA,NA
"GIN",2009,"Rape or colza seed",0,NA,NA
"GIN",2009,"Rice",5782587961966.08,NA,NA
"GIN",2009,"Soya beans",4365019924.8158,NA,NA
"GIN",2009,"Sugar Crops Primary",57584734193.382,NA,NA
"GIN",2009,"Sunflower seed",0,NA,NA
"GIN",2010,"Groundnuts, excluding shelled",1689958058560.29,NA,NA
"GIN",2010,"Maize (corn)",1713897091033.04,943864300,1815.82997792484
"GIN",2010,"Pulses, Total",749530048390.728,NA,NA
"GIN",2010,"Rape or colza seed",0,NA,NA
"GIN",2010,"Rice",5948702994164.85,NA,NA
"GIN",2010,"Soya beans",4429651673.25523,NA,NA
"GIN",2010,"Sugar Crops Primary",57777246484.799,NA,NA
"GIN",2010,"Sunflower seed",0,NA,NA
"GIN",2011,"Groundnuts, excluding shelled",1601738506060.22,NA,NA
"GIN",2011,"Maize (corn)",1621452853411.43,981559400,1651.91516011301
"GIN",2011,"Pulses, Total",715198721350.506,NA,NA
"GIN",2011,"Rape or colza seed",0,NA,NA
"GIN",2011,"Rice",5578510023741.13,NA,NA
"GIN",2011,"Soya beans",4190010716.42452,NA,NA
"GIN",2011,"Sugar Crops Primary",54137406204.3805,NA,NA
"GIN",2011,"Sunflower seed",0,NA,NA
"GIN",2012,"Groundnuts, excluding shelled",1856592156016.69,NA,NA
"GIN",2012,"Maize (corn)",1865305182466.58,1167712000,1597.40174158233
"GIN",2012,"Pulses, Total",816308965843.41,NA,NA
"GIN",2012,"Rape or colza seed",0,NA,NA
"GIN",2012,"Rice",6476120547709.34,NA,NA
"GIN",2012,"Soya beans",4806792139.30525,NA,NA
"GIN",2012,"Sugar Crops Primary",62217014064.7333,NA,NA
"GIN",2012,"Sunflower seed",0,NA,NA
"GIN",2013,"Groundnuts, excluding shelled",1887154523156.94,NA,NA
"GIN",2013,"Maize (corn)",1896347308966.37,1211289000,1565.56140521905
"GIN",2013,"Pulses, Total",838326864666.91,NA,NA
"GIN",2013,"Rape or colza seed",0,NA,NA
"GIN",2013,"Rice",6521121210758.2,NA,NA
"GIN",2013,"Soya beans",4771404387.72413,NA,NA
"GIN",2013,"Sugar Crops Primary",62276960920.4002,NA,NA
"GIN",2013,"Sunflower seed",0,NA,NA
"GIN",2014,"Groundnuts, excluding shelled",1816804841368.07,NA,NA
"GIN",2014,"Maize (corn)",1845204664047.04,1266474300,1456.96179073436
"GIN",2014,"Pulses, Total",801641840698.26,NA,NA
"GIN",2014,"Rape or colza seed",0,NA,NA
"GIN",2014,"Rice",6433409852128.84,NA,NA
"GIN",2014,"Soya beans",4925018515.11128,NA,NA
"GIN",2014,"Sugar Crops Primary",63774650617.8758,NA,NA
"GIN",2014,"Sunflower seed",0,NA,NA
"GIN",2015,"Groundnuts, excluding shelled",1942202425938.6,NA,NA
"GIN",2015,"Maize (corn)",1951818849023.84,1310585300,1489.2726547626
"GIN",2015,"Pulses, Total",848221498815.997,NA,NA
"GIN",2015,"Rape or colza seed",0,NA,NA
"GIN",2015,"Rice",6834525019969.3,NA,NA
"GIN",2015,"Soya beans",5019879218.56792,NA,NA
"GIN",2015,"Sugar Crops Primary",65600484846.0976,NA,NA
"GIN",2015,"Sunflower seed",0,NA,NA
"GIN",2016,"Groundnuts, excluding shelled",1825202665954.84,NA,NA
"GIN",2016,"Maize (corn)",1848905583312.65,1360254500,1359.23504264286
"GIN",2016,"Pulses, Total",792596697232.847,NA,NA
"GIN",2016,"Rape or colza seed",0,NA,NA
"GIN",2016,"Rice",6551261091871.1,NA,NA
"GIN",2016,"Soya beans",4921811612.67457,NA,NA
"GIN",2016,"Sugar Crops Primary",64321283899.7809,NA,NA
"GIN",2016,"Sunflower seed",0,NA,NA
"GIN",2017,"Groundnuts, excluding shelled",1870838377366.48,NA,NA
"GIN",2017,"Maize (corn)",1884038816253.82,1424033000,1323.03030635795
"GIN",2017,"Pulses, Total",821393305346.675,NA,NA
"GIN",2017,"Rape or colza seed",0,NA,NA
"GIN",2017,"Rice",6576159568304.63,NA,NA
"GIN",2017,"Soya beans",4828510572.25558,NA,NA
"GIN",2017,"Sugar Crops Primary",63312397906.397,NA,NA
"GIN",2017,"Sunflower seed",0,NA,NA
"GIN",2018,"Groundnuts, excluding shelled",1910889140918.17,NA,NA
"GIN",2018,"Maize (corn)",1946555082575.7,1431356600,1359.93719704488
"GIN",2018,"Pulses, Total",841069215750.369,NA,NA
"GIN",2018,"Rape or colza seed",0,NA,NA
"GIN",2018,"Rice",6834233499458.12,NA,NA
"GIN",2018,"Soya beans",5164762334.23008,NA,NA
"GIN",2018,"Sugar Crops Primary",67717870498.0221,NA,NA
"GIN",2018,"Sunflower seed",0,NA,NA
"GIN",2019,"Groundnuts, excluding shelled",1953536913453.27,NA,NA
"GIN",2019,"Maize (corn)",1970098104888.7,1308317000,1505.82626755496
"GIN",2019,"Pulses, Total",860957673676.613,NA,NA
"GIN",2019,"Rape or colza seed",0,NA,NA
"GIN",2019,"Rice",6887491899398.94,NA,NA
"GIN",2019,"Soya beans",5112935409.11403,NA,NA
"GIN",2019,"Sugar Crops Primary",66948058264.5456,NA,NA
"GIN",2019,"Sunflower seed",0,NA,NA
"GIN",2020,"Groundnuts, excluding shelled",1967383043589.58,NA,NA
"GIN",2020,"Maize (corn)",1974047568892.36,1352034000,1460.0576382638
"GIN",2020,"Pulses, Total",868112701833.778,NA,NA
"GIN",2020,"Rape or colza seed",0,NA,NA
"GIN",2020,"Rice",6870500450002.3,NA,NA
"GIN",2020,"Soya beans",5131399320.77935,NA,NA
"GIN",2020,"Sugar Crops Primary",66626671017.1267,NA,NA
"GIN",2020,"Sunflower seed",0,NA,NA
"GIN",2021,"Groundnuts, excluding shelled",1908563171411.2,NA,NA
"GIN",2021,"Maize (corn)",1930954472679.51,1350347000,1429.96909141095
"GIN",2021,"Pulses, Total",844547636626.291,NA,NA
"GIN",2021,"Rape or colza seed",0,NA,NA
"GIN",2021,"Rice",6735372224262.93,NA,NA
"GIN",2021,"Soya beans",5066141182.91826,NA,NA
"GIN",2021,"Sugar Crops Primary",66137390742.7587,NA,NA
"GIN",2021,"Sunflower seed",0,NA,NA
"GIN",2022,"Groundnuts, excluding shelled",1943161042818.02,NA,NA
"GIN",2022,"Maize (corn)",1958366715486.86,1359344250,1440.6701727593
"GIN",2022,"Pulses, Total",857872670712.227,NA,NA
"GIN",2022,"Rape or colza seed",0,NA,NA
"GIN",2022,"Rice",6831121524554.72,NA,NA
"GIN",2022,"Soya beans",5103491970.93721,NA,NA
"GIN",2022,"Sugar Crops Primary",66570706674.8103,NA,NA
"GIN",2022,"Sunflower seed",0,NA,NA
"GMB",1980,"Groundnuts, excluding shelled",68509879244.7628,NA,NA
"GMB",1980,"Maize (corn)",4868371919.84185,13267800,366.931361630553
"GMB",1980,"Pulses, Total",10954410419.4947,NA,NA
"GMB",1980,"Rape or colza seed",0,NA,NA
"GMB",1980,"Rice",27251277283.745,NA,NA
"GMB",1980,"Soya beans",0,NA,NA
"GMB",1980,"Sugar Crops Primary",0,NA,NA
"GMB",1980,"Sunflower seed",0,NA,NA
"GMB",1981,"Groundnuts, excluding shelled",60158305082.6834,NA,NA
"GMB",1981,"Maize (corn)",4277239638.26912,21744700,196.702628147048
"GMB",1981,"Pulses, Total",9610881096.81429,NA,NA
"GMB",1981,"Rape or colza seed",0,NA,NA
"GMB",1981,"Rice",23859200970.5822,NA,NA
"GMB",1981,"Soya beans",0,NA,NA
"GMB",1981,"Sugar Crops Primary",0,NA,NA
"GMB",1981,"Sunflower seed",0,NA,NA
"GMB",1982,"Groundnuts, excluding shelled",62144483507.4766,NA,NA
"GMB",1982,"Maize (corn)",4416002701.4052,28208500,156.548653824386
"GMB",1982,"Pulses, Total",9958238663.30318,NA,NA
"GMB",1982,"Rape or colza seed",0,NA,NA
"GMB",1982,"Rice",24571379853.9972,NA,NA
"GMB",1982,"Soya beans",0,NA,NA
"GMB",1982,"Sugar Crops Primary",0,NA,NA
"GMB",1982,"Sunflower seed",0,NA,NA
"GMB",1983,"Groundnuts, excluding shelled",52378392551.4467,NA,NA
"GMB",1983,"Maize (corn)",3718216485.78472,16631900,223.559333917635
"GMB",1983,"Pulses, Total",8432438479.21487,NA,NA
"GMB",1983,"Rape or colza seed",0,NA,NA
"GMB",1983,"Rice",20645993615.7391,NA,NA
"GMB",1983,"Soya beans",0,NA,NA
"GMB",1983,"Sugar Crops Primary",0,NA,NA
"GMB",1983,"Sunflower seed",0,NA,NA
"GMB",1984,"Groundnuts, excluding shelled",66422177442.3534,NA,NA
"GMB",1984,"Maize (corn)",4727841468.56059,23058700,205.035039640595
"GMB",1984,"Pulses, Total",10602877731.2411,NA,NA
"GMB",1984,"Rape or colza seed",0,NA,NA
"GMB",1984,"Rice",26118334707.9969,NA,NA
"GMB",1984,"Soya beans",0,NA,NA
"GMB",1984,"Sugar Crops Primary",0,NA,NA
"GMB",1984,"Sunflower seed",0,NA,NA
"GMB",1985,"Groundnuts, excluding shelled",53968578824.4937,NA,NA
"GMB",1985,"Maize (corn)",3827191280.05604,44618800,85.7753072708373
"GMB",1985,"Pulses, Total",8737763895.90554,NA,NA
"GMB",1985,"Rape or colza seed",0,NA,NA
"GMB",1985,"Rice",21147464173.992,NA,NA
"GMB",1985,"Soya beans",0,NA,NA
"GMB",1985,"Sugar Crops Primary",0,NA,NA
"GMB",1985,"Sunflower seed",0,NA,NA
"GMB",1986,"Groundnuts, excluding shelled",65517503096.6011,NA,NA
"GMB",1986,"Maize (corn)",4667211626.28806,29915600,156.012636426749
"GMB",1986,"Pulses, Total",10449035924.8862,NA,NA
"GMB",1986,"Rape or colza seed",0,NA,NA
"GMB",1986,"Rice",25621704137.7156,NA,NA
"GMB",1986,"Soya beans",0,NA,NA
"GMB",1986,"Sugar Crops Primary",0,NA,NA
"GMB",1986,"Sunflower seed",0,NA,NA
"GMB",1987,"Groundnuts, excluding shelled",77916950556.3514,NA,NA
"GMB",1987,"Maize (corn)",5551217209.22851,29636800,187.308252214426
"GMB",1987,"Pulses, Total",12432844403.3314,NA,NA
"GMB",1987,"Rape or colza seed",0,NA,NA
"GMB",1987,"Rice",30387548298.7235,NA,NA
"GMB",1987,"Soya beans",0,NA,NA
"GMB",1987,"Sugar Crops Primary",0,NA,NA
"GMB",1987,"Sunflower seed",0,NA,NA
"GMB",1988,"Groundnuts, excluding shelled",77258448515.328,NA,NA
"GMB",1988,"Maize (corn)",5504756006.52921,29396900,187.256343578038
"GMB",1988,"Pulses, Total",12335741875.6342,NA,NA
"GMB",1988,"Rape or colza seed",0,NA,NA
"GMB",1988,"Rice",30051230982.4812,NA,NA
"GMB",1988,"Soya beans",0,NA,NA
"GMB",1988,"Sugar Crops Primary",0,NA,NA
"GMB",1988,"Sunflower seed",0,NA,NA
"GMB",1989,"Groundnuts, excluding shelled",78363644907.079,NA,NA
"GMB",1989,"Maize (corn)",5583367271.63902,25993700,214.796942014374
"GMB",1989,"Pulses, Total",12525056539.5136,NA,NA
"GMB",1989,"Rape or colza seed",0,NA,NA
"GMB",1989,"Rice",30400070732.3831,NA,NA
"GMB",1989,"Soya beans",0,NA,NA
"GMB",1989,"Sugar Crops Primary",0,NA,NA
"GMB",1989,"Sunflower seed",0,NA,NA
"GMB",1990,"Groundnuts, excluding shelled",70684881915.9627,NA,NA
"GMB",1990,"Maize (corn)",5039912790.06126,26154100,192.700677525178
"GMB",1990,"Pulses, Total",11278469828.6014,NA,NA
"GMB",1990,"Rape or colza seed",0,NA,NA
"GMB",1990,"Rice",27353105800.44,NA,NA
"GMB",1990,"Soya beans",0,NA,NA
"GMB",1990,"Sugar Crops Primary",0,NA,NA
"GMB",1990,"Sunflower seed",0,NA,NA
"GMB",1991,"Groundnuts, excluding shelled",68139039244.1323,NA,NA
"GMB",1991,"Maize (corn)",4859126493.81727,38909700,124.882137200165
"GMB",1991,"Pulses, Total",10899562520.7898,NA,NA
"GMB",1991,"Rape or colza seed",0,NA,NA
"GMB",1991,"Rice",26171492887.698,NA,NA
"GMB",1991,"Soya beans",0,NA,NA
"GMB",1991,"Sugar Crops Primary",0,NA,NA
"GMB",1991,"Sunflower seed",0,NA,NA
"GMB",1992,"Groundnuts, excluding shelled",82546041771.2625,NA,NA
"GMB",1992,"Maize (corn)",5900922591.58942,31844800,185.302548346651
"GMB",1992,"Pulses, Total",13125302651.2192,NA,NA
"GMB",1992,"Rape or colza seed",0,NA,NA
"GMB",1992,"Rice",31489252835.382,NA,NA
"GMB",1992,"Soya beans",0,NA,NA
"GMB",1992,"Sugar Crops Primary",0,NA,NA
"GMB",1992,"Sunflower seed",0,NA,NA
"GMB",1993,"Groundnuts, excluding shelled",82298024181.4268,NA,NA
"GMB",1993,"Maize (corn)",5886717099.97667,40014400,147.114966111617
"GMB",1993,"Pulses, Total",13093213390.2647,NA,NA
"GMB",1993,"Rape or colza seed",0,NA,NA
"GMB",1993,"Rice",31184267368.0178,NA,NA
"GMB",1993,"Soya beans",0,NA,NA
"GMB",1993,"Sugar Crops Primary",0,NA,NA
"GMB",1993,"Sunflower seed",0,NA,NA
"GMB",1994,"Groundnuts, excluding shelled",74865147319.3985,NA,NA
"GMB",1994,"Maize (corn)",5359470199.41709,25124400,213.317340888423
"GMB",1994,"Pulses, Total",11905592847.54,NA,NA
"GMB",1994,"Rape or colza seed",0,NA,NA
"GMB",1994,"Rice",28189431205.9165,NA,NA
"GMB",1994,"Soya beans",0,NA,NA
"GMB",1994,"Sugar Crops Primary",0,NA,NA
"GMB",1994,"Sunflower seed",0,NA,NA
"GMB",1995,"Groundnuts, excluding shelled",74645090115.9776,NA,NA
"GMB",1995,"Maize (corn)",5345890251.70699,25476100,209.839428001421
"GMB",1995,"Pulses, Total",11882139023.559,NA,NA
"GMB",1995,"Rape or colza seed",0,NA,NA
"GMB",1995,"Rice",27936526098.4123,NA,NA
"GMB",1995,"Soya beans",0,NA,NA
"GMB",1995,"Sugar Crops Primary",0,NA,NA
"GMB",1995,"Sunflower seed",0,NA,NA
"GMB",1996,"Groundnuts, excluding shelled",77324824429.677,NA,NA
"GMB",1996,"Maize (corn)",5549309063.15139,19457500,285.201545067526
"GMB",1996,"Pulses, Total",12243541037.7008,NA,NA
"GMB",1996,"Rape or colza seed",0,NA,NA
"GMB",1996,"Rice",28781172961.9903,NA,NA
"GMB",1996,"Soya beans",0,NA,NA
"GMB",1996,"Sugar Crops Primary",0,NA,NA
"GMB",1996,"Sunflower seed",0,NA,NA
"GMB",1997,"Groundnuts, excluding shelled",68473177641.9109,NA,NA
"GMB",1997,"Maize (corn)",4908202721.29479,16875300,290.851286868665
"GMB",1997,"Pulses, Total",10913298768.0726,NA,NA
"GMB",1997,"Rape or colza seed",0,NA,NA
"GMB",1997,"Rice",25347258149.8703,NA,NA
"GMB",1997,"Soya beans",0,NA,NA
"GMB",1997,"Sugar Crops Primary",0,NA,NA
"GMB",1997,"Sunflower seed",0,NA,NA
"GMB",1998,"Groundnuts, excluding shelled",77223672335.0889,NA,NA
"GMB",1998,"Maize (corn)",5551034240.63792,23518000,236.03343144136
"GMB",1998,"Pulses, Total",12207550539.0314,NA,NA
"GMB",1998,"Rape or colza seed",0,NA,NA
"GMB",1998,"Rice",28438022658.4452,NA,NA
"GMB",1998,"Soya beans",0,NA,NA
"GMB",1998,"Sugar Crops Primary",0,NA,NA
"GMB",1998,"Sunflower seed",0,NA,NA
"GMB",1999,"Groundnuts, excluding shelled",89355751238.1315,NA,NA
"GMB",1999,"Maize (corn)",6440577618.0196,34793800,185.107048325265
"GMB",1999,"Pulses, Total",14012897712.3975,NA,NA
"GMB",1999,"Rape or colza seed",0,NA,NA
"GMB",1999,"Rice",32737065290.5786,NA,NA
"GMB",1999,"Soya beans",0,NA,NA
"GMB",1999,"Sugar Crops Primary",0,NA,NA
"GMB",1999,"Sunflower seed",0,NA,NA
"GMB",2000,"Groundnuts, excluding shelled",77281450379.6702,NA,NA
"GMB",2000,"Maize (corn)",5561835414.90048,37305800,149.087686496483
"GMB",2000,"Pulses, Total",12210728282.8015,NA,NA
"GMB",2000,"Rape or colza seed",0,NA,NA
"GMB",2000,"Rice",28182768607.8083,NA,NA
"GMB",2000,"Soya beans",0,NA,NA
"GMB",2000,"Sugar Crops Primary",0,NA,NA
"GMB",2000,"Sunflower seed",0,NA,NA
"GMB",2001,"Groundnuts, excluding shelled",84712548400.2358,NA,NA
